date,price,ma_price,volume,ma_volume,position,drift_price,drift_volume,corr,drift_corr,market_cases,market_cases_,rolling_sharpe,rolling_sortino
2005-01-03,,,750.0,750.0,0,,,,,0,0.0,,
2005-01-04,4.391869360809949,4.391869360809949,430.0,587.4603174603175,0,,-162.53968253968253,,,0,0.0,,
2005-01-05,4.939768364336089,4.670167267362909,10.0,388.8310379576755,0,0.27829790655296005,-186.59941384832214,,,0,0.0,,
2005-01-07,-2.3867549493836577,2.2427946271383594,92.0,311.05278477469915,-1,-1.5254824579653796,-124.41589346812455,,,0,0.0,,
2005-01-10,-2.476696761173173,1.0061523992211048,15.0,248.02412816649445,0,-1.3604308979378796,-91.67603380950064,,,0,0.0,,
2005-01-11,-2.8623353320130605,0.18256418338801914,30.0,208.74283130067508,0,-1.0741148008153227,-64.63358893534256,,,0,0.0,,
2005-01-12,-5.930109482110083,-0.9187531383120088,75.0,187.76975322619737,-1,-1.0881548115945254,-42.456821513950885,,,0,0.0,,
2005-01-13,-2.246624218501381,-1.1269851875875514,235.0,194.34997801602356,0,-0.6412099164483753,-17.745239124645906,,,0,0.0,,
2005-01-14,2.7253122433145904,-0.5902743976988482,55.0,176.82895998604667,0,-0.04761208018402078,-17.632688928106163,,,0,0.0,,
2005-01-24,-5.183403188292743,-1.1677864540319158,235.0,183.5116278661743,-1,-0.3136010878196208,-5.45121858973463,,,0,0.0,,
2005-01-25,1.4893147069208794,-0.8625396408704199,864.0,255.65274846813452,0,-0.003571611007163111,33.382874925561325,,,0,0.0,,
2005-01-26,0.2850083800371976,-0.7408837778712554,250.0,255.09516636112443,0,0.059103331995026286,16.404356116888568,,,0,0.0,,
2005-01-27,1.7486711750629524,-0.4953162802195203,200.0,250.0037349596736,0,0.15238096054044387,5.653837719438247,,,0,0.0,,
2005-02-01,1.7836287716435208,-0.2847153660996994,725.0,291.36892984747533,0,0.18149804599357308,23.511696217987485,,,0,0.0,,
2005-02-02,1.1213802926538392,-0.1622650959901141,245.0,287.5444200933386,0,0.15197055362135797,9.842758946203224,,,0,0.0,,
2005-02-03,6.810144146702612,0.4128192815494593,125.0,274.7911071864592,1,0.3635403787778019,-1.4556217795545658,,,0,0.0,,
2005-02-04,9.227181648183148,1.1043983666497073,140.0,264.6921109197654,1,0.5275647375652085,-5.777374967844464,,,0,0.0,,
2005-02-08,5.196380885531369,1.4109832522860914,70.0,250.71553633380287,0,0.4170731256325967,-9.877006054606495,,,0,0.0,,
2005-02-09,1.0283673308647394,1.3835159864669535,220.0,248.59643115228815,0,0.19480123410677572,-5.99804082098254,,,0,0.0,,
2005-02-10,-3.619940578581634,1.0383209484493447,30.0,234.06366213202637,-1,-0.07519793192049688,-10.265413059988767,,,0,0.0,,
2005-02-11,-6.7148649130787135,0.5228721888204647,235.0,234.1237933671683,-1,-0.29532376563139645,-5.10263598881552,,,0,0.0,,
2005-02-14,-11.448214838485285,-0.2459061267475129,110.0,226.40703254423352,-1,-0.5320512663606245,-6.409699029131379,,,0,0.0,,
2005-02-15,-4.7041140877634575,-0.5230723621710232,205.0,225.11607619869235,0,-0.4046086901227115,-3.850327077134446,,,0,0.0,,
2005-02-16,1.9115465860921856,-0.3762520696460866,295.0,229.21145123013775,0,-0.12889413306341452,0.12252445075628496,,,0,0.0,,
2005-02-17,-0.2659817845533894,-0.3697899514976699,105.0,222.1261464577764,0,-0.061215999389636684,-3.4813903756125972,,,0,0.0,,
2005-02-18,0.5114066204444043,-0.31952448712432746,95.0,215.05691249889267,0,-0.0054752641857403975,-5.2753122207112,,,0,0.0,,
2005-02-21,0.1762549457170052,-0.29195517191723,25.0,204.73953388318355,0,0.011047026003081137,-7.796345455776482,,,0,0.0,,
2005-02-22,-4.0263385784047045,-0.49467890868832654,380.0,214.03944628641935,0,-0.095838356976724,0.7517835374181802,,,0,0.0,,
2005-02-24,-0.6566524684989758,-0.5032737729566624,125.0,209.4155747294526,0,-0.05221661029752261,-1.9360440197872217,,,0,0.0,,
2005-02-25,-1.147730589069056,-0.5367407998306825,50.0,201.30476522228577,0,-0.042841818550847496,-5.023426769227727,,,0,0.0,,
2005-03-01,1.7796698994278586,-0.4188855278226959,280.0,205.23157590548863,0,0.03750672687823036,-0.5483080388446547,,,0,0.0,,
2005-03-02,2.572649828561566,-0.2696110129195971,245.0,207.17964951127922,0,0.0933906209427105,0.6998827840542053,,,0,0.0,,
2005-03-03,-0.261690148633761,-0.2692230059265713,55.0,199.85496937984632,0,0.04688931394621431,-3.312398674623529,,,0,0.0,,
2005-03-04,-0.5681313731254818,-0.28361000304065415,5.0,190.63195051836263,0,0.01625115840893222,-6.267708768397655,,,0,0.0,,
2005-03-07,0.859899265950105,-0.2294845804776614,30.0,183.14914477117856,0,0.03518829048816706,-6.875257257826228,,,0,0.0,,
2005-03-08,-1.495318165212666,-0.28845159664267345,75.0,178.187257507404,0,-0.011889362841162774,-5.918572260772542,,,0,0.0,,
2005-03-09,-2.870155202581145,-0.40690026554570086,220.0,180.07796671894116,0,-0.06516901587364572,-2.01393152456088,,,0,0.0,,
2005-03-11,-6.088421853758689,-0.6638101107749036,180.0,180.07448974941698,-1,-0.16103943055281933,-1.0087042470352119,,,0,0.0,,
2005-03-15,1.1043947359630693,-0.5849560247230072,160.0,179.19104667214103,0,-0.041092672249588756,-0.9460736621553562,,,0,0.0,,
